order_id,customer_id,product_name,category,region,sales_rep,order_date,unit_price,quantity,discount,total_amount,status,payment_method
ORD-000693,77,Keyboard,Accessories,East,Eva Brown,2024-01-15,99.68,2,0.0,199.36,Cancelled,Credit Card
ORD-000694,131,Keyboard,Mobile,North,Carol Davis,2024-04-27,93.8,4,0.02,367.7,Cancelled,PayPal
ORD-000695,69,Keyboard,Computing,Central,Alice Johnson,2024-12-30,86.36,1,0.12,76.0,Cancelled,PayPal
ORD-000696,54,Webcam,Mobile,East,Alice Johnson,2024-04-10,79.59,3,0.09,217.28,Cancelled,Cash
ORD-000697,21,Mouse,Computing,West,Eva Brown,2024-06-29,48.03,1,0.17,39.86,Cancelled,PayPal
ORD-000698,165,Laptop,Electronics,Central,Carol Davis,2024-10-19,947.78,1,0.15,805.61,Cancelled,Bank Transfer
ORD-000699,128,Mouse,Accessories,Central,Bob Smith,2024-09-04,46.98,2,0.09,85.5,Completed,PayPal
ORD-000700,158,Monitor,Computing,Central,Eva Brown,2024-05-24,269.95,5,0.16,1133.79,Cancelled,Cash
ORD-000701,156,Monitor,Accessories,East,Alice Johnson,2024-03-13,411.75,1,0.17,341.75,Completed,PayPal
ORD-000702,73,Keyboard,Mobile,North,Alice Johnson,2024-06-14,57.97,4,0.11,206.37,Completed,Credit Card
ORD-000703,64,Laptop,Mobile,Central,David Wilson,2024-03-18,1837.15,4,0.02,7201.63,Cancelled,Credit Card
ORD-000704,81,Webcam,Computing,South,Alice Johnson,2024-04-02,71.97,5,0.07,334.66,Completed,Cash
ORD-000705,134,Webcam,Accessories,North,Carol Davis,2024-01-13,42.08,5,0.08,193.57,Cancelled,Cash
ORD-000706,185,Mouse,Electronics,North,David Wilson,2024-11-28,21.81,3,0.19,53.0,Cancelled,Cash
ORD-000707,24,Headphones,Accessories,Central,Eva Brown,2024-11-16,56.25,4,0.05,213.75,Completed,PayPal
ORD-000708,22,Webcam,Computing,North,Eva Brown,2024-02-02,140.67,4,0.02,551.43,Completed,PayPal
ORD-000709,96,Keyboard,Computing,North,Carol Davis,2024-05-03,88.99,3,0.11,237.6,Cancelled,Cash
ORD-000710,123,Keyboard,Accessories,North,Bob Smith,2024-06-07,79.19,5,0.1,356.36,Completed,Credit Card
ORD-000711,166,Phone,Computing,West,Carol Davis,2024-10-24,574.33,1,0.01,568.59,Cancelled,Credit Card
ORD-000712,154,Mouse,Electronics,South,Carol Davis,2024-08-11,17.4,5,0.12,76.56,Completed,Credit Card
ORD-000713,35,Laptop,Computing,West,Bob Smith,2024-10-14,1172.72,3,0.19,2849.71,Completed,Credit Card
ORD-000714,48,Keyboard,Accessories,West,Alice Johnson,2024-07-04,81.81,3,0.04,235.61,Cancelled,Cash
ORD-000715,162,Monitor,Mobile,Central,David Wilson,2024-09-26,186.32,3,0.13,486.3,Completed,Credit Card
ORD-000716,42,Phone,Mobile,East,Alice Johnson,2024-08-15,811.03,3,0.09,2214.11,Cancelled,Bank Transfer
ORD-000717,132,Webcam,Electronics,South,Carol Davis,2024-07-02,144.1,1,0.01,142.66,Cancelled,Cash
ORD-000718,130,Mouse,Electronics,West,Bob Smith,2024-02-12,11.79,1,0.05,11.2,Completed,Credit Card
ORD-000719,111,Mouse,Computing,West,Bob Smith,2024-10-31,33.29,1,0.05,31.63,Completed,Cash
ORD-000720,19,Keyboard,Accessories,East,Carol Davis,2024-01-15,50.96,3,0.05,145.24,Completed,Credit Card
ORD-000721,197,Tablet,Accessories,North,David Wilson,2024-10-18,372.94,4,0.17,1238.16,Cancelled,PayPal
ORD-000722,26,Headphones,Accessories,South,Carol Davis,2024-07-14,141.64,4,0.13,492.91,Cancelled,PayPal
ORD-000723,108,Tablet,Accessories,East,Bob Smith,2024-05-04,217.62,3,0.14,561.46,Completed,Cash
ORD-000724,64,Keyboard,Accessories,East,David Wilson,2024-07-04,70.02,4,0.05,266.08,Completed,PayPal
ORD-000725,90,Tablet,Mobile,East,Carol Davis,2024-11-28,205.21,4,0.08,755.17,Completed,Bank Transfer
ORD-000726,7,Mouse,Electronics,East,Carol Davis,2024-03-21,12.39,1,0.03,12.02,Cancelled,Cash
ORD-000727,25,Monitor,Computing,South,Eva Brown,2024-04-25,240.21,3,0.06,677.39,Completed,Cash
ORD-000728,182,Laptop,Computing,East,Carol Davis,2024-01-05,1783.15,4,0.17,5920.06,Completed,PayPal
ORD-000729,186,Keyboard,Electronics,Central,Eva Brown,2024-03-07,95.92,4,0.13,333.8,Completed,Cash
ORD-000730,184,Tablet,Computing,Central,Alice Johnson,2024-06-28,404.2,4,0.08,1487.46,Cancelled,Credit Card
ORD-000731,63,Phone,Accessories,East,Eva Brown,2024-12-15,650.41,2,0.06,1222.77,Cancelled,PayPal
ORD-000732,107,Keyboard,Mobile,East,Eva Brown,2024-09-11,97.7,2,0.12,171.95,Cancelled,Bank Transfer
ORD-000733,98,Monitor,Electronics,East,Alice Johnson,2024-02-23,299.27,3,0.12,790.07,Cancelled,Bank Transfer
ORD-000734,77,Headphones,Electronics,East,Bob Smith,2024-06-08,121.12,3,0.18,297.96,Completed,PayPal
ORD-000735,162,Keyboard,Electronics,North,Bob Smith,2024-11-20,83.88,3,0.19,203.83,Cancelled,Credit Card
ORD-000736,111,Keyboard,Computing,Central,Alice Johnson,2024-07-29,79.22,5,0.1,356.49,Completed,Cash
ORD-000737,70,Headphones,Electronics,North,Eva Brown,2024-12-06,116.88,4,0.04,448.82,Completed,Cash
ORD-000738,32,Headphones,Accessories,West,Carol Davis,2024-08-03,47.0,3,0.14,121.26,Cancelled,Cash
ORD-000739,144,Webcam,Electronics,North,Bob Smith,2024-07-16,47.14,3,0.06,132.93,Completed,Credit Card
ORD-000740,52,Webcam,Computing,Central,Alice Johnson,2024-10-19,79.12,3,0.07,220.74,Cancelled,Credit Card
ORD-000741,144,Laptop,Computing,West,Alice Johnson,2024-02-12,903.4,1,0.05,858.23,Cancelled,Bank Transfer
ORD-000742,160,Mouse,Electronics,West,Alice Johnson,2024-11-15,49.73,1,0.16,41.77,Cancelled,PayPal
ORD-000743,36,Keyboard,Computing,West,Alice Johnson,2024-02-22,85.74,4,0.18,281.23,Cancelled,PayPal
ORD-000744,175,Monitor,Accessories,North,Bob Smith,2024-08-05,232.9,3,0.15,593.89,Cancelled,Cash
ORD-000745,5,Webcam,Electronics,East,Eva Brown,2024-02-29,113.17,5,0.08,520.58,Cancelled,Bank Transfer
ORD-000746,17,Monitor,Accessories,North,Bob Smith,2024-02-23,469.55,5,0.05,2230.36,Cancelled,Credit Card
ORD-000747,95,Headphones,Electronics,North,David Wilson,2024-09-19,182.47,5,0.03,884.98,Cancelled,Bank Transfer
ORD-000748,172,Laptop,Accessories,East,Eva Brown,2024-02-18,868.36,1,0.18,712.06,Completed,Credit Card
ORD-000749,180,Headphones,Accessories,West,Carol Davis,2024-04-15,103.79,1,0.07,96.52,Completed,Bank Transfer
ORD-000750,45,Phone,Computing,North,Alice Johnson,2024-05-27,941.12,4,0.12,3312.74,Completed,PayPal
ORD-000751,193,Monitor,Computing,South,Eva Brown,2024-06-20,155.02,2,0.2,248.03,Completed,Credit Card
ORD-000752,30,Tablet,Electronics,North,Carol Davis,2024-11-04,717.43,2,0.04,1377.47,Cancelled,Bank Transfer
ORD-000753,182,Laptop,Mobile,East,Carol Davis,2024-05-05,1532.21,2,0.13,2666.05,Cancelled,Credit Card
ORD-000754,15,Webcam,Electronics,Central,Eva Brown,2024-06-03,91.85,3,0.12,242.48,Cancelled,Cash
ORD-000755,160,Laptop,Mobile,West,Bob Smith,2024-02-17,1841.39,1,0.17,1528.35,Cancelled,Bank Transfer
ORD-000756,171,Phone,Mobile,Central,Bob Smith,2024-10-23,1180.17,1,0.13,1026.75,Cancelled,Credit Card
ORD-000757,100,Mouse,Mobile,East,Carol Davis,2024-09-16,43.15,4,0.09,157.07,Cancelled,Credit Card
ORD-000758,154,Mouse,Computing,Central,Alice Johnson,2024-05-13,10.51,4,0.02,41.2,Cancelled,Cash
ORD-000759,69,Mouse,Electronics,West,Carol Davis,2024-04-27,49.64,2,0.05,94.32,Cancelled,PayPal
ORD-000760,182,Tablet,Accessories,East,Bob Smith,2024-05-30,289.85,4,0.13,1008.68,Cancelled,Bank Transfer
ORD-000761,140,Tablet,Electronics,North,Eva Brown,2024-08-19,629.78,1,0.09,573.1,Cancelled,Credit Card
ORD-000762,37,Headphones,Mobile,North,Bob Smith,2024-01-02,106.58,5,0.06,500.93,Cancelled,Cash
ORD-000763,55,Mouse,Electronics,East,Bob Smith,2024-03-05,21.2,4,0.02,83.1,Cancelled,Cash
ORD-000764,131,Headphones,Electronics,South,Carol Davis,2024-10-01,125.68,3,0.03,365.73,Cancelled,Credit Card
ORD-000765,64,Phone,Mobile,Central,Bob Smith,2024-07-01,1117.4,4,0.05,4246.12,Cancelled,Cash
ORD-000766,39,Tablet,Accessories,North,David Wilson,2024-03-18,567.25,1,0.15,482.16,Completed,PayPal
ORD-000767,72,Keyboard,Mobile,North,Eva Brown,2024-07-11,40.12,4,0.14,138.01,Completed,Credit Card
ORD-000768,66,Keyboard,Computing,East,Eva Brown,2024-08-26,67.67,5,0.13,294.36,Cancelled,Credit Card
ORD-000769,88,Laptop,Electronics,Central,Carol Davis,2024-09-04,1998.57,5,0.18,8194.14,Completed,Bank Transfer
ORD-000770,63,Webcam,Computing,West,Alice Johnson,2024-08-04,79.36,4,0.19,257.13,Cancelled,Cash
ORD-000771,175,Laptop,Accessories,East,Alice Johnson,2024-01-27,1125.47,2,0.17,1868.28,Completed,Credit Card
ORD-000772,43,Keyboard,Accessories,North,Carol Davis,2024-01-31,75.83,5,0.01,375.36,Completed,Bank Transfer
ORD-000773,15,Webcam,Mobile,Central,David Wilson,2024-01-09,87.28,5,0.1,392.76,Cancelled,Credit Card
ORD-000774,3,Keyboard,Accessories,East,Bob Smith,2024-07-16,66.76,3,0.07,186.26,Completed,Cash
ORD-000775,38,Keyboard,Computing,Central,Bob Smith,2024-08-29,37.16,1,0.17,30.84,Completed,Bank Transfer
ORD-000776,164,Laptop,Computing,West,Eva Brown,2024-05-05,1910.63,4,0.03,7413.24,Completed,Cash
ORD-000777,54,Headphones,Accessories,North,Carol Davis,2024-03-09,44.92,1,0.05,42.67,Completed,Cash
ORD-000778,195,Keyboard,Computing,East,Eva Brown,2024-11-09,31.96,3,0.15,81.5,Completed,PayPal
ORD-000779,109,Headphones,Computing,East,Carol Davis,2024-12-20,198.63,1,0.06,186.71,Cancelled,PayPal
ORD-000780,73,Keyboard,Accessories,East,David Wilson,2024-04-19,67.69,3,0.11,180.73,Cancelled,Credit Card
ORD-000781,131,Headphones,Electronics,Central,Eva Brown,2024-02-01,184.77,2,0.12,325.2,Cancelled,Bank Transfer
ORD-000782,130,Tablet,Accessories,South,Bob Smith,2024-09-11,341.27,3,0.04,982.86,Cancelled,Cash
ORD-000783,158,Phone,Accessories,North,Eva Brown,2024-08-25,1134.14,3,0.03,3300.35,Cancelled,PayPal
ORD-000784,38,Headphones,Mobile,North,David Wilson,2024-06-03,165.63,3,0.19,402.48,Completed,Bank Transfer
ORD-000785,109,Laptop,Accessories,West,Alice Johnson,2024-11-15,1529.4,5,0.2,6117.6,Cancelled,Bank Transfer
ORD-000786,104,Tablet,Mobile,East,Alice Johnson,2024-03-28,653.28,2,0.07,1215.1,Completed,Cash
ORD-000787,114,Webcam,Mobile,North,Eva Brown,2024-02-21,76.74,2,0.07,142.74,Completed,Cash
ORD-000788,146,Headphones,Computing,North,Alice Johnson,2024-12-04,72.37,2,0.07,134.61,Cancelled,Credit Card
ORD-000789,23,Keyboard,Accessories,West,Eva Brown,2024-10-19,38.93,4,0.11,138.59,Cancelled,Bank Transfer
ORD-000790,138,Headphones,Mobile,Central,Eva Brown,2024-09-28,129.83,5,0.09,590.73,Completed,Cash
ORD-000791,50,Headphones,Accessories,East,Carol Davis,2024-05-16,44.98,5,0.06,211.41,Completed,Bank Transfer
ORD-000792,75,Mouse,Computing,North,Eva Brown,2024-01-29,42.22,1,0.02,41.38,Completed,Bank Transfer
ORD-000793,2,Keyboard,Electronics,Central,Bob Smith,2024-11-09,83.86,4,0.18,275.06,Completed,Credit Card
ORD-000794,55,Webcam,Mobile,South,Bob Smith,2024-07-14,146.0,3,0.07,407.34,Completed,Credit Card
ORD-000795,162,Phone,Electronics,Central,David Wilson,2024-08-29,854.67,3,0.13,2230.69,Cancelled,Credit Card
ORD-000796,79,Webcam,Electronics,North,Eva Brown,2024-12-02,66.4,2,0.15,112.88,Cancelled,Bank Transfer
ORD-000797,95,Phone,Mobile,Central,David Wilson,2024-09-06,686.54,1,0.07,638.48,Cancelled,PayPal
ORD-000798,17,Monitor,Computing,West,Bob Smith,2024-04-08,311.3,3,0.0,933.9,Completed,PayPal
ORD-000799,88,Tablet,Electronics,Central,David Wilson,2024-04-12,656.99,1,0.11,584.72,Cancelled,PayPal
ORD-000800,1,Tablet,Electronics,East,Bob Smith,2024-03-02,352.78,1,0.05,335.14,Cancelled,Cash
ORD-000801,14,Laptop,Electronics,South,Bob Smith,2024-01-05,1830.36,3,0.14,4722.33,Cancelled,Bank Transfer
ORD-000802,20,Webcam,Electronics,Central,Carol Davis,2024-08-16,43.31,5,0.01,214.38,Cancelled,PayPal
ORD-000803,60,Webcam,Electronics,East,Alice Johnson,2024-08-25,47.64,3,0.17,118.62,Cancelled,Bank Transfer
ORD-000804,135,Headphones,Accessories,East,Alice Johnson,2024-12-14,129.7,5,0.15,551.23,Cancelled,PayPal
ORD-000805,137,Keyboard,Electronics,Central,David Wilson,2024-12-03,50.59,3,0.01,150.25,Cancelled,Credit Card
ORD-000806,5,Mouse,Mobile,East,Alice Johnson,2024-11-10,19.98,1,0.17,16.58,Completed,Bank Transfer
ORD-000807,63,Tablet,Accessories,Central,David Wilson,2024-01-08,597.66,5,0.17,2480.29,Cancelled,PayPal
ORD-000808,10,Phone,Electronics,South,Alice Johnson,2024-05-09,1033.43,2,0.17,1715.49,Cancelled,PayPal
ORD-000809,156,Monitor,Electronics,South,Bob Smith,2024-08-22,452.34,1,0.11,402.58,Completed,Cash
ORD-000810,26,Monitor,Accessories,West,Eva Brown,2024-11-02,361.12,2,0.1,650.02,Cancelled,Bank Transfer
ORD-000811,187,Keyboard,Computing,North,Alice Johnson,2024-03-22,84.12,5,0.18,344.89,Completed,PayPal
ORD-000812,186,Laptop,Electronics,South,Carol Davis,2024-04-15,1674.37,5,0.07,7785.82,Cancelled,Cash
ORD-000813,115,Monitor,Mobile,East,Eva Brown,2024-07-11,220.67,3,0.11,589.19,Completed,Credit Card
ORD-000814,156,Webcam,Accessories,South,Carol Davis,2024-12-30,132.3,3,0.15,337.37,Cancelled,Cash
ORD-000815,132,Webcam,Accessories,North,David Wilson,2024-04-09,64.91,4,0.02,254.45,Cancelled,Credit Card
ORD-000816,175,Keyboard,Mobile,Central,Carol Davis,2024-06-20,36.97,5,0.09,168.21,Completed,Bank Transfer
ORD-000817,69,Laptop,Computing,North,Eva Brown,2024-02-02,1994.82,2,0.1,3590.68,Completed,PayPal
ORD-000818,197,Monitor,Electronics,Central,Eva Brown,2024-12-13,387.05,3,0.09,1056.65,Completed,PayPal
ORD-000819,64,Monitor,Accessories,West,Bob Smith,2024-05-13,182.54,2,0.08,335.87,Cancelled,Credit Card
ORD-000820,140,Headphones,Mobile,West,Carol Davis,2024-07-19,160.14,1,0.14,137.72,Cancelled,Cash
ORD-000821,195,Laptop,Mobile,East,Bob Smith,2024-04-10,858.57,1,0.04,824.23,Cancelled,PayPal
ORD-000822,46,Mouse,Mobile,East,Alice Johnson,2024-12-11,32.12,1,0.19,26.02,Completed,Cash
ORD-000823,12,Tablet,Electronics,South,Carol Davis,2024-04-24,511.19,2,0.05,971.26,Cancelled,PayPal
ORD-000824,58,Headphones,Computing,West,David Wilson,2024-02-01,124.56,5,0.11,554.29,Cancelled,PayPal
ORD-000825,44,Monitor,Mobile,East,Eva Brown,2024-07-30,192.09,2,0.04,368.81,Completed,Credit Card
ORD-000826,91,Keyboard,Mobile,East,Bob Smith,2024-04-01,41.7,2,0.18,68.39,Completed,Cash
ORD-000827,44,Phone,Electronics,East,Bob Smith,2024-07-28,623.97,2,0.01,1235.46,Completed,Cash
ORD-000828,179,Phone,Computing,Central,Eva Brown,2024-09-27,882.54,2,0.04,1694.48,Completed,Cash
ORD-000829,84,Mouse,Mobile,West,Alice Johnson,2024-05-04,36.95,4,0.05,140.41,Completed,Cash
ORD-000830,6,Mouse,Accessories,East,David Wilson,2024-11-25,28.9,3,0.03,84.1,Cancelled,Cash
ORD-000831,11,Laptop,Computing,East,Alice Johnson,2024-02-22,1803.23,2,0.08,3317.94,Cancelled,Bank Transfer
ORD-000832,160,Headphones,Computing,East,Alice Johnson,2024-01-14,89.27,1,0.1,80.34,Cancelled,Credit Card
ORD-000833,73,Laptop,Accessories,South,Carol Davis,2024-07-21,894.88,2,0.01,1771.86,Completed,Cash
ORD-000834,42,Mouse,Accessories,Central,Alice Johnson,2024-12-18,31.17,3,0.18,76.68,Cancelled,Bank Transfer
ORD-000835,27,Mouse,Electronics,Central,David Wilson,2024-09-09,42.66,4,0.01,168.93,Cancelled,PayPal
ORD-000836,10,Monitor,Electronics,West,Carol Davis,2024-06-23,459.34,1,0.15,390.44,Completed,Credit Card
ORD-000837,119,Keyboard,Accessories,East,Bob Smith,2024-09-05,88.56,5,0.01,438.37,Cancelled,Cash
ORD-000838,86,Headphones,Computing,Central,Alice Johnson,2024-12-21,38.51,3,0.02,113.22,Cancelled,Credit Card
ORD-000839,74,Laptop,Electronics,West,David Wilson,2024-05-18,1308.24,1,0.16,1098.92,Cancelled,Cash
ORD-000840,137,Phone,Mobile,South,David Wilson,2024-12-31,626.1,1,0.08,576.01,Completed,Bank Transfer
ORD-000841,132,Monitor,Mobile,West,Alice Johnson,2024-10-25,453.69,1,0.07,421.93,Completed,Cash
ORD-000842,167,Headphones,Mobile,South,Carol Davis,2024-07-15,70.1,2,0.17,116.37,Cancelled,Bank Transfer
ORD-000843,179,Mouse,Electronics,Central,Eva Brown,2024-08-19,22.13,3,0.17,55.1,Cancelled,Credit Card
ORD-000844,195,Monitor,Mobile,South,David Wilson,2024-09-08,254.16,1,0.02,249.08,Cancelled,PayPal
ORD-000845,199,Webcam,Accessories,East,Eva Brown,2024-02-17,101.9,5,0.06,478.93,Completed,Bank Transfer
ORD-000846,179,Phone,Mobile,West,Carol Davis,2024-03-21,539.3,4,0.14,1855.19,Cancelled,Bank Transfer
ORD-000847,87,Tablet,Electronics,East,Carol Davis,2024-12-02,727.78,4,0.01,2882.01,Cancelled,PayPal
ORD-000848,16,Headphones,Computing,Central,Bob Smith,2024-01-30,55.4,1,0.19,44.87,Completed,PayPal
ORD-000849,17,Phone,Electronics,Central,Alice Johnson,2024-04-27,716.33,5,0.02,3510.02,Completed,Bank Transfer
ORD-000850,32,Keyboard,Mobile,North,Eva Brown,2024-05-18,20.16,2,0.09,36.69,Cancelled,PayPal
ORD-000851,47,Laptop,Computing,West,Bob Smith,2024-06-14,1761.11,3,0.02,5177.66,Cancelled,PayPal
ORD-000852,37,Keyboard,Electronics,North,Carol Davis,2024-08-11,85.37,4,0.09,310.75,Completed,Bank Transfer
ORD-000853,65,Phone,Computing,West,Eva Brown,2024-05-15,300.09,4,0.02,1176.35,Completed,Bank Transfer
ORD-000854,101,Headphones,Computing,Central,Bob Smith,2024-10-11,139.15,5,0.13,605.3,Cancelled,Bank Transfer
ORD-000855,194,Monitor,Accessories,West,Alice Johnson,2024-10-17,351.79,1,0.11,313.09,Cancelled,PayPal
ORD-000856,34,Headphones,Computing,South,Bob Smith,2024-04-08,89.61,4,0.01,354.86,Completed,Bank Transfer
ORD-000857,52,Laptop,Accessories,Central,Alice Johnson,2024-07-05,1792.3,3,0.18,4409.06,Cancelled,Credit Card
ORD-000858,16,Phone,Mobile,North,Bob Smith,2024-10-04,1155.27,4,0.08,4251.39,Cancelled,PayPal
ORD-000859,41,Mouse,Accessories,North,Alice Johnson,2024-09-07,16.67,5,0.12,73.35,Completed,PayPal
ORD-000860,19,Tablet,Electronics,South,Alice Johnson,2024-03-16,603.03,1,0.06,566.85,Cancelled,Bank Transfer
ORD-000861,66,Keyboard,Mobile,Central,Alice Johnson,2024-09-25,29.32,3,0.16,73.89,Cancelled,Bank Transfer
ORD-000862,54,Monitor,Electronics,Central,Alice Johnson,2024-05-26,213.01,5,0.1,958.54,Completed,Bank Transfer
ORD-000863,89,Mouse,Mobile,South,Alice Johnson,2024-11-11,11.46,2,0.13,19.94,Cancelled,Credit Card
ORD-000864,17,Laptop,Mobile,East,Eva Brown,2024-08-12,1512.52,4,0.08,5566.07,Cancelled,Credit Card
ORD-000865,101,Monitor,Computing,North,Carol Davis,2024-11-21,424.05,3,0.01,1259.43,Completed,Bank Transfer
ORD-000866,198,Monitor,Mobile,West,Carol Davis,2024-10-02,462.7,2,0.12,814.35,Cancelled,PayPal
ORD-000867,102,Keyboard,Mobile,East,Bob Smith,2024-09-12,40.87,4,0.07,152.04,Cancelled,PayPal
ORD-000868,156,Mouse,Accessories,South,Bob Smith,2024-10-19,27.23,4,0.19,88.23,Completed,Credit Card
ORD-000869,195,Keyboard,Accessories,South,Alice Johnson,2024-10-30,32.72,1,0.08,30.1,Completed,Credit Card
ORD-000870,5,Monitor,Computing,Central,Carol Davis,2024-10-02,150.24,4,0.07,558.89,Completed,PayPal
ORD-000871,155,Tablet,Computing,South,David Wilson,2024-08-29,364.87,4,0.02,1430.29,Cancelled,PayPal
ORD-000872,180,Monitor,Computing,North,Bob Smith,2024-10-20,335.53,2,0.1,603.95,Completed,Cash
ORD-000873,53,Webcam,Electronics,East,David Wilson,2024-02-28,105.42,4,0.12,371.08,Cancelled,Bank Transfer
ORD-000874,115,Keyboard,Computing,Central,Bob Smith,2024-02-01,80.53,1,0.03,78.11,Cancelled,Bank Transfer
ORD-000875,157,Mouse,Accessories,West,Alice Johnson,2024-09-24,21.35,1,0.2,17.08,Cancelled,Cash
ORD-000876,15,Headphones,Mobile,West,Bob Smith,2024-09-08,141.63,4,0.06,532.53,Cancelled,Bank Transfer
ORD-000877,173,Mouse,Accessories,East,Alice Johnson,2024-11-13,38.66,2,0.04,74.23,Completed,Cash
ORD-000878,104,Keyboard,Computing,South,Eva Brown,2024-12-26,30.91,4,0.13,107.57,Cancelled,Cash
ORD-000879,183,Headphones,Computing,North,David Wilson,2024-11-23,116.03,1,0.14,99.79,Completed,Bank Transfer
ORD-000880,134,Webcam,Electronics,North,Eva Brown,2024-04-15,87.64,3,0.01,260.29,Cancelled,Cash
ORD-000881,191,Headphones,Mobile,West,Eva Brown,2024-12-13,107.2,1,0.18,87.9,Cancelled,PayPal
ORD-000882,64,Mouse,Mobile,West,Eva Brown,2024-12-26,40.64,4,0.0,162.56,Cancelled,PayPal
ORD-000883,40,Monitor,Electronics,South,Bob Smith,2024-06-26,318.61,3,0.16,802.9,Completed,Credit Card
ORD-000884,62,Keyboard,Mobile,West,Eva Brown,2024-09-08,33.11,4,0.12,116.55,Cancelled,Credit Card
ORD-000885,170,Headphones,Accessories,West,Eva Brown,2024-09-21,178.9,2,0.06,336.33,Cancelled,Bank Transfer
ORD-000886,54,Monitor,Computing,East,Bob Smith,2024-12-14,394.89,5,0.2,1579.56,Completed,Cash
ORD-000887,186,Webcam,Computing,West,David Wilson,2024-12-26,132.53,2,0.18,217.35,Completed,Cash
ORD-000888,124,Headphones,Mobile,South,Carol Davis,2024-04-29,144.18,2,0.07,268.17,Completed,PayPal
ORD-000889,144,Laptop,Mobile,East,David Wilson,2024-04-29,1489.46,3,0.18,3664.07,Completed,Bank Transfer
ORD-000890,183,Phone,Computing,Central,Eva Brown,2024-09-21,326.82,1,0.04,313.75,Cancelled,PayPal
ORD-000891,146,Phone,Mobile,South,Carol Davis,2024-04-25,365.54,1,0.06,343.61,Cancelled,Credit Card
ORD-000892,87,Monitor,Electronics,East,Bob Smith,2024-11-09,493.81,3,0.0,1481.43,Cancelled,PayPal
ORD-000893,19,Keyboard,Mobile,West,Carol Davis,2024-10-04,30.76,3,0.01,91.36,Cancelled,Credit Card
ORD-000894,15,Tablet,Electronics,Central,Eva Brown,2024-04-03,230.34,4,0.11,820.01,Completed,Credit Card
ORD-000895,151,Phone,Mobile,South,David Wilson,2024-05-26,370.94,1,0.06,348.68,Cancelled,PayPal
ORD-000896,172,Phone,Computing,West,Eva Brown,2024-05-15,931.63,4,0.08,3428.4,Cancelled,PayPal
ORD-000897,21,Laptop,Computing,North,David Wilson,2024-03-30,1887.54,5,0.13,8210.8,Cancelled,Cash
ORD-000898,122,Mouse,Computing,East,David Wilson,2024-12-04,17.9,2,0.12,31.5,Completed,PayPal
ORD-000899,60,Monitor,Mobile,North,Carol Davis,2024-01-08,413.21,1,0.17,342.96,Completed,PayPal
ORD-000900,169,Tablet,Accessories,Central,David Wilson,2024-04-24,339.42,5,0.19,1374.65,Cancelled,PayPal
ORD-000901,194,Laptop,Mobile,Central,Carol Davis,2024-12-29,1926.56,3,0.04,5548.49,Completed,Cash
ORD-000902,67,Webcam,Accessories,East,Eva Brown,2024-10-16,96.16,1,0.11,85.58,Completed,PayPal
ORD-000903,52,Webcam,Computing,East,David Wilson,2024-07-10,51.52,4,0.01,204.02,Completed,Bank Transfer
ORD-000904,43,Headphones,Mobile,East,Carol Davis,2024-05-21,77.2,4,0.16,259.39,Completed,Cash
ORD-000905,156,Monitor,Computing,East,Eva Brown,2024-03-02,272.84,4,0.01,1080.45,Cancelled,Credit Card
ORD-000906,1,Monitor,Computing,North,Bob Smith,2024-10-10,433.61,2,0.17,719.79,Completed,Credit Card
ORD-000907,107,Mouse,Accessories,East,Carol Davis,2024-07-20,44.39,4,0.01,175.78,Cancelled,Bank Transfer
ORD-000908,184,Webcam,Accessories,Central,Carol Davis,2024-08-22,50.37,4,0.11,179.32,Completed,PayPal
ORD-000909,40,Monitor,Electronics,South,Eva Brown,2024-10-12,341.02,2,0.08,627.48,Completed,Cash
ORD-000910,170,Tablet,Accessories,East,David Wilson,2024-12-09,646.45,5,0.09,2941.35,Completed,Cash
ORD-000911,115,Webcam,Computing,East,Eva Brown,2024-01-15,126.5,3,0.04,364.32,Completed,Bank Transfer
ORD-000912,1,Mouse,Accessories,South,David Wilson,2024-05-12,20.01,3,0.15,51.03,Completed,Credit Card
ORD-000913,60,Laptop,Computing,East,Alice Johnson,2024-05-05,1150.27,1,0.03,1115.76,Cancelled,PayPal
ORD-000914,143,Tablet,Accessories,North,David Wilson,2024-05-25,220.96,3,0.03,642.99,Completed,Bank Transfer
ORD-000915,102,Webcam,Computing,North,Bob Smith,2024-05-11,122.06,3,0.13,318.58,Completed,Credit Card
ORD-000916,20,Monitor,Computing,South,Bob Smith,2024-02-26,433.17,3,0.08,1195.55,Completed,PayPal
ORD-000917,200,Keyboard,Mobile,North,Eva Brown,2024-04-20,72.84,1,0.09,66.28,Cancelled,Bank Transfer
ORD-000918,194,Monitor,Accessories,North,Eva Brown,2024-04-10,432.19,2,0.15,734.72,Cancelled,Cash
ORD-000919,3,Tablet,Mobile,East,Alice Johnson,2024-07-25,709.34,2,0.18,1163.32,Cancelled,Bank Transfer
ORD-000920,148,Tablet,Accessories,West,Alice Johnson,2024-08-26,705.84,1,0.15,599.96,Completed,Cash
ORD-000921,61,Monitor,Computing,South,Carol Davis,2024-09-29,340.27,5,0.13,1480.17,Completed,Bank Transfer
ORD-000922,137,Tablet,Electronics,Central,Eva Brown,2024-02-07,675.56,4,0.14,2323.93,Completed,Cash
ORD-000923,103,Mouse,Accessories,North,Carol Davis,2024-09-09,23.6,5,0.01,116.82,Cancelled,PayPal
