date,account,category,amount,currency,department
2024-10-03,Sales Revenue,Liability,199366.67,USD,Operations
2024-10-03,Marketing Expenses,Equity,16372.06,USD,R&D
2024-10-03,R&D Costs,Liability,36879.7,USD,Marketing
2024-10-03,Administrative,Revenue,33366.74,USD,R&D
2024-10-03,Operations,Expense,44010.77,USD,R&D
2024-10-04,Sales Revenue,Liability,142620.23,USD,R&D
2024-10-04,Marketing Expenses,Liability,70316.08,USD,Marketing
2024-10-04,R&D Costs,Expense,69292.14,USD,R&D
2024-10-04,Administrative,Equity,15067.6,USD,Operations
2024-10-04,Operations,Equity,13580.04,USD,Operations
2024-10-05,Sales Revenue,Expense,171085.92,USD,R&D
2024-10-05,Marketing Expenses,Equity,13555.38,USD,Admin
2024-10-05,R&D Costs,Expense,46954.59,USD,R&D
2024-10-05,Administrative,Liability,43695.58,USD,Sales
2024-10-05,Operations,Revenue,10116.44,USD,Admin
2024-10-06,Sales Revenue,Equity,188732.42,USD,R&D
2024-10-06,Marketing Expenses,Expense,58382.75,USD,R&D
2024-10-06,R&D Costs,Expense,25120.03,USD,Operations
2024-10-06,Administrative,Expense,44700.09,USD,R&D
2024-10-06,Operations,Liability,4972.85,USD,Admin
2024-10-07,Sales Revenue,Revenue,189623.91,USD,Operations
2024-10-07,Marketing Expenses,Liability,64366.77,USD,Marketing
2024-10-07,R&D Costs,Liability,42548.06,USD,Operations
2024-10-07,Administrative,Liability,45221.43,USD,Admin
2024-10-07,Operations,Asset,11603.09,USD,Admin
2024-10-08,Sales Revenue,Expense,189508.11,USD,Sales
2024-10-08,Marketing Expenses,Liability,32914.07,USD,Admin
2024-10-08,R&D Costs,Asset,38245.67,USD,Sales
2024-10-08,Administrative,Asset,9293.86,USD,Operations
2024-10-08,Operations,Expense,48668.03,USD,R&D
2024-10-09,Sales Revenue,Asset,138334.0,USD,Marketing
2024-10-09,Marketing Expenses,Liability,38352.02,USD,Admin
2024-10-09,R&D Costs,Liability,59565.43,USD,Marketing
2024-10-09,Administrative,Equity,44970.65,USD,Sales
2024-10-09,Operations,Liability,28781.71,USD,Marketing
2024-10-10,Sales Revenue,Expense,76613.46,USD,Operations
2024-10-10,Marketing Expenses,Equity,67405.94,USD,Sales
2024-10-10,R&D Costs,Liability,33558.11,USD,Operations
2024-10-10,Administrative,Expense,26293.83,USD,Sales
2024-10-10,Operations,Liability,11441.26,USD,Admin
2024-10-11,Sales Revenue,Asset,66742.3,USD,Operations
2024-10-11,Marketing Expenses,Revenue,42233.31,USD,Operations
2024-10-11,R&D Costs,Liability,33225.85,USD,Operations
2024-10-11,Administrative,Asset,15568.89,USD,Admin
2024-10-11,Operations,Revenue,23226.0,USD,Marketing
2024-10-12,Sales Revenue,Expense,118777.41,USD,Marketing
2024-10-12,Marketing Expenses,Equity,72974.81,USD,Operations
2024-10-12,R&D Costs,Equity,20280.24,USD,Operations
2024-10-12,Administrative,Asset,15124.37,USD,R&D
2024-10-12,Operations,Asset,42920.68,USD,Operations
2024-10-13,Sales Revenue,Liability,199657.73,USD,R&D
2024-10-13,Marketing Expenses,Asset,45205.9,USD,Admin
2024-10-13,R&D Costs,Revenue,72527.68,USD,R&D
2024-10-13,Administrative,Asset,34126.24,USD,R&D
2024-10-13,Operations,Revenue,5883.8,USD,Admin
2024-10-14,Sales Revenue,Asset,149424.44,USD,R&D
2024-10-14,Marketing Expenses,Expense,20676.54,USD,Marketing
2024-10-14,R&D Costs,Expense,16551.51,USD,R&D
2024-10-14,Administrative,Liability,23900.93,USD,Operations
2024-10-14,Operations,Equity,2548.97,USD,Marketing
2024-10-15,Sales Revenue,Asset,140335.76,USD,Operations
2024-10-15,Marketing Expenses,Equity,42408.55,USD,R&D
2024-10-15,R&D Costs,Expense,33018.84,USD,Marketing
2024-10-15,Administrative,Revenue,37326.65,USD,Marketing
2024-10-15,Operations,Equity,2438.48,USD,R&D
2024-10-16,Sales Revenue,Equity,120862.91,USD,R&D
2024-10-16,Marketing Expenses,Expense,52021.12,USD,Sales
2024-10-16,R&D Costs,Equity,11269.43,USD,Admin
2024-10-16,Administrative,Equity,14456.83,USD,Sales
2024-10-16,Operations,Equity,24896.5,USD,Sales
2024-10-17,Sales Revenue,Expense,58075.85,USD,Sales
2024-10-17,Marketing Expenses,Revenue,52040.64,USD,R&D
2024-10-17,R&D Costs,Asset,44974.15,USD,R&D
2024-10-17,Administrative,Expense,38817.25,USD,Sales
2024-10-17,Operations,Revenue,13604.78,USD,Admin
2024-10-18,Sales Revenue,Asset,76677.94,USD,Sales
2024-10-18,Marketing Expenses,Liability,70695.31,USD,Sales
2024-10-18,R&D Costs,Equity,68428.96,USD,Sales
2024-10-18,Administrative,Expense,3624.71,USD,Operations
2024-10-18,Operations,Asset,34201.72,USD,R&D
2024-10-19,Sales Revenue,Revenue,104083.27,USD,Marketing
2024-10-19,Marketing Expenses,Expense,77190.27,USD,R&D
2024-10-19,R&D Costs,Equity,27420.87,USD,R&D
2024-10-19,Administrative,Expense,26342.65,USD,R&D
2024-10-19,Operations,Asset,34198.49,USD,Admin
2024-10-20,Sales Revenue,Liability,186814.93,USD,Operations
2024-10-20,Marketing Expenses,Expense,26212.82,USD,Sales
2024-10-20,R&D Costs,Asset,71626.73,USD,Marketing
2024-10-20,Administrative,Expense,10624.36,USD,Operations
2024-10-20,Operations,Expense,20127.85,USD,Sales
2024-10-21,Sales Revenue,Revenue,183390.05,USD,Admin
2024-10-21,Marketing Expenses,Asset,23806.47,USD,Marketing
2024-10-21,R&D Costs,Equity,41937.74,USD,Marketing
2024-10-21,Administrative,Asset,39193.91,USD,Admin
2024-10-21,Operations,Liability,49562.81,USD,Marketing
2024-10-22,Sales Revenue,Equity,131301.26,USD,Admin
2024-10-22,Marketing Expenses,Revenue,57891.28,USD,Marketing
2024-10-22,R&D Costs,Revenue,31671.98,USD,Admin
2024-10-22,Administrative,Equity,49849.89,USD,Sales
2024-10-22,Operations,Liability,42461.52,USD,Admin
2024-10-23,Sales Revenue,Asset,79315.12,USD,Admin
2024-10-23,Marketing Expenses,Asset,20080.63,USD,Sales
2024-10-23,R&D Costs,Asset,27870.31,USD,Operations
2024-10-23,Administrative,Liability,22184.38,USD,R&D
2024-10-23,Operations,Asset,35807.55,USD,Operations
2024-10-24,Sales Revenue,Asset,161678.08,USD,Operations
2024-10-24,Marketing Expenses,Revenue,57626.53,USD,Sales
2024-10-24,R&D Costs,Liability,48688.79,USD,Admin
2024-10-24,Administrative,Revenue,12293.82,USD,Operations
2024-10-24,Operations,Asset,35789.54,USD,Sales
2024-10-25,Sales Revenue,Liability,57850.88,USD,Admin
2024-10-25,Marketing Expenses,Expense,31507.64,USD,Admin
2024-10-25,R&D Costs,Revenue,77485.45,USD,Sales
2024-10-25,Administrative,Asset,19947.71,USD,R&D
2024-10-25,Operations,Expense,36149.09,USD,Operations
2024-10-26,Sales Revenue,Revenue,143383.87,USD,Sales
2024-10-26,Marketing Expenses,Liability,73632.99,USD,Operations
2024-10-26,R&D Costs,Revenue,42738.48,USD,Operations
2024-10-26,Administrative,Asset,42676.52,USD,Admin
2024-10-26,Operations,Equity,14425.75,USD,Operations
2024-10-27,Sales Revenue,Expense,79102.29,USD,Sales
2024-10-27,Marketing Expenses,Asset,36733.87,USD,Marketing
2024-10-27,R&D Costs,Equity,56393.53,USD,Marketing
2024-10-27,Administrative,Revenue,21518.3,USD,Admin
2024-10-27,Operations,Equity,37841.2,USD,Marketing
2024-10-28,Sales Revenue,Equity,140946.68,USD,Sales
2024-10-28,Marketing Expenses,Asset,61181.51,USD,Operations
2024-10-28,R&D Costs,Expense,76871.77,USD,Admin
2024-10-28,Administrative,Equity,27283.92,USD,Operations
2024-10-28,Operations,Expense,39728.88,USD,Admin
2024-10-29,Sales Revenue,Revenue,181023.93,USD,Admin
2024-10-29,Marketing Expenses,Revenue,20994.64,USD,Operations
2024-10-29,R&D Costs,Equity,50790.17,USD,Marketing
2024-10-29,Administrative,Equity,20669.78,USD,R&D
2024-10-29,Operations,Asset,24562.19,USD,Admin
2024-10-30,Sales Revenue,Liability,116681.06,USD,Sales
2024-10-30,Marketing Expenses,Asset,68693.21,USD,Marketing
2024-10-30,R&D Costs,Revenue,10159.33,USD,R&D
2024-10-30,Administrative,Asset,31619.64,USD,Marketing
2024-10-30,Operations,Equity,49929.82,USD,Operations
2024-10-31,Sales Revenue,Expense,188182.09,USD,Sales
2024-10-31,Marketing Expenses,Equity,66014.91,USD,Sales
2024-10-31,R&D Costs,Equity,34473.67,USD,Marketing
2024-10-31,Administrative,Asset,48057.51,USD,Marketing
2024-10-31,Operations,Asset,21829.39,USD,Admin
2024-11-01,Sales Revenue,Revenue,131298.414,USD,R&D
2024-11-01,Marketing Expenses,Expense,59463.69,USD,Sales
2024-11-01,R&D Costs,Revenue,81755.726,USD,Operations
2024-11-01,Administrative,Equity,3013.5950000000003,USD,Admin
2024-11-01,Operations,Asset,35061.520000000004,USD,Admin
2024-11-02,Sales Revenue,Asset,231670.738,USD,Sales
2024-11-02,Marketing Expenses,Liability,40567.865,USD,Admin
2024-11-02,R&D Costs,Equity,13710.593,USD,Sales
2024-11-02,Administrative,Expense,11089.416,USD,Admin
2024-11-02,Operations,Equity,12833.938,USD,Marketing
2024-11-03,Sales Revenue,Asset,89306.04800000001,USD,R&D
2024-11-03,Marketing Expenses,Expense,64181.0,USD,R&D
2024-11-03,R&D Costs,Equity,50290.38300000001,USD,Sales
2024-11-03,Administrative,Liability,32870.929000000004,USD,Admin
2024-11-03,Operations,Expense,56336.020000000004,USD,Sales
2024-11-04,Sales Revenue,Liability,103915.383,USD,R&D
2024-11-04,Marketing Expenses,Revenue,71693.95999999999,USD,Admin
2024-11-04,R&D Costs,Asset,96607.16,USD,Admin
2024-11-04,Administrative,Equity,20817.537,USD,Admin
2024-11-04,Operations,Expense,17998.747000000003,USD,Operations
2024-11-05,Sales Revenue,Equity,113794.213,USD,Sales
2024-11-05,Marketing Expenses,Revenue,57298.93,USD,Operations
2024-11-05,R&D Costs,Liability,18737.745,USD,Sales
2024-11-05,Administrative,Expense,28946.606,USD,Marketing
2024-11-05,Operations,Asset,53305.46,USD,Marketing
2024-11-06,Sales Revenue,Equity,180237.954,USD,Operations
2024-11-06,Marketing Expenses,Asset,46474.207,USD,Sales
2024-11-06,R&D Costs,Liability,72837.232,USD,Operations
2024-11-06,Administrative,Equity,37026.743,USD,Marketing
2024-11-06,Operations,Asset,20798.972999999998,USD,R&D
2024-11-07,Sales Revenue,Asset,137669.48,USD,Admin
2024-11-07,Marketing Expenses,Equity,93615.691,USD,Marketing
2024-11-07,R&D Costs,Revenue,101180.274,USD,Marketing
2024-11-07,Administrative,Equity,52606.541000000005,USD,Marketing
2024-11-07,Operations,Revenue,57562.245,USD,Operations
2024-11-08,Sales Revenue,Revenue,99778.88700000002,USD,Operations
2024-11-08,Marketing Expenses,Liability,79124.175,USD,Sales
2024-11-08,R&D Costs,Liability,67854.30600000001,USD,Sales
2024-11-08,Administrative,Revenue,6140.706,USD,Marketing
2024-11-08,Operations,Asset,49838.711,USD,Marketing
2024-11-09,Sales Revenue,Revenue,214173.986,USD,Marketing
2024-11-09,Marketing Expenses,Equity,101027.10800000001,USD,Sales
2024-11-09,R&D Costs,Equity,77466.064,USD,R&D
2024-11-09,Administrative,Equity,31812.56,USD,R&D
2024-11-09,Operations,Equity,24196.913,USD,Sales
2024-11-10,Sales Revenue,Expense,113612.95400000001,USD,Sales
2024-11-10,Marketing Expenses,Expense,23944.297,USD,Sales
2024-11-10,R&D Costs,Expense,79931.63100000001,USD,Admin
2024-11-10,Administrative,Liability,32673.849000000002,USD,Sales
2024-11-10,Operations,Revenue,44927.311,USD,R&D
2024-11-11,Sales Revenue,Expense,258081.967,USD,Marketing
2024-11-11,Marketing Expenses,Asset,81722.92700000001,USD,Operations
2024-11-11,R&D Costs,Revenue,49987.820999999996,USD,R&D
2024-11-11,Administrative,Liability,9912.24,USD,R&D
2024-11-11,Operations,Asset,41280.733,USD,R&D
2024-11-12,Sales Revenue,Asset,163582.393,USD,Admin
2024-11-12,Marketing Expenses,Expense,22400.612000000005,USD,Operations
2024-11-12,R&D Costs,Equity,76040.952,USD,Sales
2024-11-12,Administrative,Asset,24278.371,USD,R&D
2024-11-12,Operations,Expense,26025.935,USD,Marketing
2024-11-13,Sales Revenue,Revenue,142964.094,USD,Sales
2024-11-13,Marketing Expenses,Liability,51773.8,USD,R&D
2024-11-13,R&D Costs,Liability,22776.832,USD,R&D
2024-11-13,Administrative,Equity,48615.671,USD,Operations
2024-11-13,Operations,Asset,19121.102000000003,USD,Admin
2024-11-14,Sales Revenue,Expense,94648.90500000001,USD,Admin
2024-11-14,Marketing Expenses,Revenue,74261.889,USD,R&D
2024-11-14,R&D Costs,Asset,66306.87700000001,USD,R&D
2024-11-14,Administrative,Equity,49101.169,USD,Sales
2024-11-14,Operations,Expense,21094.32,USD,Marketing
2024-11-15,Sales Revenue,Revenue,231552.568,USD,R&D
2024-11-15,Marketing Expenses,Liability,21665.111,USD,R&D
2024-11-15,R&D Costs,Revenue,86941.03600000001,USD,R&D
2024-11-15,Administrative,Asset,39689.520000000004,USD,R&D
2024-11-15,Operations,Liability,13854.373,USD,R&D
2024-11-16,Sales Revenue,Revenue,94017.79400000001,USD,Marketing
2024-11-16,Marketing Expenses,Asset,14840.306000000002,USD,Admin
2024-11-16,R&D Costs,Asset,14933.230000000001,USD,Admin
2024-11-16,Administrative,Expense,2778.8150000000005,USD,Operations
2024-11-16,Operations,Asset,30414.93,USD,Operations
2024-11-17,Sales Revenue,Liability,136960.81100000002,USD,Operations
2024-11-17,Marketing Expenses,Liability,80164.578,USD,Sales
2024-11-17,R&D Costs,Liability,31476.055,USD,Sales
2024-11-17,Administrative,Revenue,58380.062,USD,R&D
2024-11-17,Operations,Equity,26962.247,USD,Operations
2024-11-18,Sales Revenue,Liability,256556.729,USD,Sales
2024-11-18,Marketing Expenses,Revenue,78405.57400000001,USD,Sales
2024-11-18,R&D Costs,Liability,35186.086,USD,Marketing
2024-11-18,Administrative,Equity,4544.93,USD,Marketing
2024-11-18,Operations,Expense,10942.633,USD,Admin
2024-11-19,Sales Revenue,Revenue,121459.35100000001,USD,Marketing
2024-11-19,Marketing Expenses,Expense,86741.52500000001,USD,Admin
2024-11-19,R&D Costs,Expense,96622.08399999999,USD,Sales
2024-11-19,Administrative,Expense,18197.114,USD,Marketing
2024-11-19,Operations,Revenue,15912.104000000001,USD,Operations
2024-11-20,Sales Revenue,Revenue,196846.247,USD,Admin
2024-11-20,Marketing Expenses,Liability,38778.766,USD,Admin
2024-11-20,R&D Costs,Expense,62897.627,USD,Marketing
2024-11-20,Administrative,Expense,52505.531,USD,Admin
2024-11-20,Operations,Asset,48949.159999999996,USD,Marketing
2024-11-21,Sales Revenue,Expense,217330.55500000002,USD,R&D
2024-11-21,Marketing Expenses,Expense,59996.469,USD,R&D
2024-11-21,R&D Costs,Liability,39711.178,USD,Operations
2024-11-21,Administrative,Revenue,23830.248,USD,Marketing
2024-11-21,Operations,Liability,25220.936,USD,R&D
2024-11-22,Sales Revenue,Equity,225765.501,USD,Operations
2024-11-22,Marketing Expenses,Asset,59912.372,USD,Admin
2024-11-22,R&D Costs,Liability,93222.41500000001,USD,Marketing
2024-11-22,Administrative,Equity,64060.659,USD,Admin
2024-11-22,Operations,Expense,16251.794,USD,Marketing
2024-11-23,Sales Revenue,Expense,195055.003,USD,Admin
2024-11-23,Marketing Expenses,Asset,61668.94500000001,USD,Admin
2024-11-23,R&D Costs,Equity,93803.45,USD,Operations
2024-11-23,Administrative,Expense,53432.184,USD,Admin
2024-11-23,Operations,Equity,46095.477999999996,USD,R&D
2024-11-24,Sales Revenue,Revenue,76427.819,USD,Sales
2024-11-24,Marketing Expenses,Asset,60928.283,USD,Operations
2024-11-24,R&D Costs,Equity,90113.322,USD,Sales
2024-11-24,Administrative,Equity,22842.625,USD,Marketing
2024-11-24,Operations,Expense,41729.116,USD,Sales
2024-11-25,Sales Revenue,Liability,158489.032,USD,Marketing
2024-11-25,Marketing Expenses,Revenue,44741.138000000006,USD,Sales
2024-11-25,R&D Costs,Liability,97634.88799999999,USD,Admin
2024-11-25,Administrative,Liability,19018.038,USD,Sales
2024-11-25,Operations,Liability,38405.016,USD,Admin
2024-11-26,Sales Revenue,Liability,243704.383,USD,Sales
2024-11-26,Marketing Expenses,Liability,93919.189,USD,Sales
2024-11-26,R&D Costs,Expense,102968.567,USD,Operations
2024-11-26,Administrative,Liability,4787.419,USD,Sales
2024-11-26,Operations,Liability,6576.375,USD,R&D
2024-11-27,Sales Revenue,Asset,145000.063,USD,Marketing
2024-11-27,Marketing Expenses,Equity,51269.69900000001,USD,Sales
2024-11-27,R&D Costs,Revenue,52596.47900000001,USD,Admin
2024-11-27,Administrative,Expense,62015.707,USD,Operations
2024-11-27,Operations,Liability,16920.423,USD,Admin
2024-11-28,Sales Revenue,Liability,137876.583,USD,Sales
2024-11-28,Marketing Expenses,Liability,63510.902,USD,R&D
2024-11-28,R&D Costs,Revenue,97174.571,USD,R&D
2024-11-28,Administrative,Revenue,9967.36,USD,Admin
2024-11-28,Operations,Asset,16266.926000000001,USD,R&D
2024-11-29,Sales Revenue,Liability,203168.589,USD,Marketing
2024-11-29,Marketing Expenses,Liability,77610.975,USD,Admin
2024-11-29,R&D Costs,Liability,74072.297,USD,Operations
2024-11-29,Administrative,Expense,54170.922000000006,USD,Operations
2024-11-29,Operations,Liability,29801.862999999998,USD,Admin
2024-11-30,Sales Revenue,Equity,162722.105,USD,R&D
2024-11-30,Marketing Expenses,Asset,20818.252,USD,Operations
2024-11-30,R&D Costs,Expense,93191.03300000001,USD,Operations
2024-11-30,Administrative,Asset,62082.436,USD,Admin
2024-11-30,Operations,Asset,16131.726,USD,Sales
2024-12-01,Sales Revenue,Liability,78062.348,USD,Marketing
2024-12-01,Marketing Expenses,Asset,55815.98100000001,USD,Admin
2024-12-01,R&D Costs,Expense,69993.716,USD,R&D
2024-12-01,Administrative,Revenue,21920.067000000003,USD,Marketing
2024-12-01,Operations,Revenue,31116.085000000003,USD,R&D
2024-12-02,Sales Revenue,Asset,226807.386,USD,R&D
2024-12-02,Marketing Expenses,Liability,44075.784999999996,USD,Admin
2024-12-02,R&D Costs,Equity,14552.759,USD,Marketing
2024-12-02,Administrative,Equity,6547.398,USD,Marketing
2024-12-02,Operations,Equity,62306.205,USD,R&D
2024-12-03,Sales Revenue,Equity,250503.734,USD,Marketing
2024-12-03,Marketing Expenses,Asset,83744.557,USD,Admin
2024-12-03,R&D Costs,Asset,17612.387,USD,R&D
2024-12-03,Administrative,Equity,55785.392,USD,R&D
2024-12-03,Operations,Asset,64947.81800000001,USD,Admin
2024-12-04,Sales Revenue,Revenue,80723.981,USD,Operations
2024-12-04,Marketing Expenses,Liability,61664.200000000004,USD,Admin
2024-12-04,R&D Costs,Asset,77349.23300000001,USD,Admin
2024-12-04,Administrative,Equity,43013.737,USD,Sales
2024-12-04,Operations,Revenue,38144.067,USD,Sales
2024-12-05,Sales Revenue,Liability,85418.918,USD,Operations
2024-12-05,Marketing Expenses,Equity,97245.174,USD,Marketing
2024-12-05,R&D Costs,Asset,53941.537,USD,Operations
2024-12-05,Administrative,Asset,59408.297000000006,USD,Operations
2024-12-05,Operations,Equity,51348.882,USD,R&D
2024-12-06,Sales Revenue,Liability,124873.177,USD,Operations
2024-12-06,Marketing Expenses,Revenue,55017.69,USD,Marketing
2024-12-06,R&D Costs,Equity,27390.285000000003,USD,Marketing
2024-12-06,Administrative,Liability,55258.658,USD,Operations
2024-12-06,Operations,Equity,40542.606,USD,Sales
2024-12-07,Sales Revenue,Asset,196868.65899999999,USD,Sales
2024-12-07,Marketing Expenses,Expense,17540.653,USD,Sales
2024-12-07,R&D Costs,Equity,47078.590000000004,USD,Operations
2024-12-07,Administrative,Asset,12251.551000000001,USD,Operations
2024-12-07,Operations,Expense,28106.728000000003,USD,Operations
2024-12-08,Sales Revenue,Asset,76264.747,USD,Admin
2024-12-08,Marketing Expenses,Liability,72056.855,USD,Marketing
2024-12-08,R&D Costs,Expense,49610.534999999996,USD,Operations
2024-12-08,Administrative,Revenue,54139.904,USD,Marketing
2024-12-08,Operations,Expense,56431.427,USD,Admin
2024-12-09,Sales Revenue,Expense,103782.289,USD,Sales
2024-12-09,Marketing Expenses,Revenue,42900.754,USD,R&D
2024-12-09,R&D Costs,Equity,33785.414,USD,R&D
2024-12-09,Administrative,Asset,30190.069000000003,USD,Marketing
2024-12-09,Operations,Expense,54200.770000000004,USD,Sales
2024-12-10,Sales Revenue,Asset,229540.35,USD,R&D
2024-12-10,Marketing Expenses,Expense,40639.274,USD,Operations
2024-12-10,R&D Costs,Expense,77233.195,USD,Sales
2024-12-10,Administrative,Liability,3545.035,USD,Marketing
2024-12-10,Operations,Asset,46180.004,USD,Operations
2024-12-11,Sales Revenue,Expense,122854.29000000001,USD,Sales
2024-12-11,Marketing Expenses,Liability,40822.522,USD,R&D
2024-12-11,R&D Costs,Liability,88545.83399999999,USD,R&D
2024-12-11,Administrative,Revenue,64340.211,USD,R&D
2024-12-11,Operations,Expense,63607.05,USD,Admin
2024-12-12,Sales Revenue,Revenue,102374.01200000002,USD,R&D
2024-12-12,Marketing Expenses,Expense,25892.282,USD,Admin
2024-12-12,R&D Costs,Asset,49760.16500000001,USD,Admin
2024-12-12,Administrative,Asset,19929.611,USD,Admin
2024-12-12,Operations,Asset,34069.867,USD,Sales
2024-12-13,Sales Revenue,Expense,167696.24300000002,USD,Sales
2024-12-13,Marketing Expenses,Asset,39350.818,USD,Admin
2024-12-13,R&D Costs,Equity,99345.35,USD,Operations
2024-12-13,Administrative,Asset,26816.283,USD,Admin
2024-12-13,Operations,Asset,50078.873,USD,Marketing
2024-12-14,Sales Revenue,Equity,133206.788,USD,Admin
2024-12-14,Marketing Expenses,Asset,18038.033,USD,R&D
2024-12-14,R&D Costs,Asset,55267.84900000001,USD,Sales
2024-12-14,Administrative,Asset,24886.121,USD,R&D
2024-12-14,Operations,Equity,44444.595,USD,Sales
2024-12-15,Sales Revenue,Asset,247301.678,USD,Operations
2024-12-15,Marketing Expenses,Asset,25204.218,USD,R&D
2024-12-15,R&D Costs,Liability,57855.486000000004,USD,R&D
2024-12-15,Administrative,Liability,49887.123,USD,Marketing
2024-12-15,Operations,Equity,51606.867,USD,Marketing
2024-12-16,Sales Revenue,Expense,123828.38,USD,Admin
2024-12-16,Marketing Expenses,Asset,42666.533,USD,R&D
2024-12-16,R&D Costs,Expense,74760.673,USD,Marketing
2024-12-16,Administrative,Expense,8189.558,USD,Operations
2024-12-16,Operations,Asset,48912.188,USD,Sales
2024-12-17,Sales Revenue,Equity,232610.872,USD,Marketing
2024-12-17,Marketing Expenses,Expense,82403.62000000001,USD,Sales
2024-12-17,R&D Costs,Expense,71919.107,USD,R&D
2024-12-17,Administrative,Revenue,41970.097,USD,Admin
2024-12-17,Operations,Expense,56896.775,USD,R&D
2024-12-18,Sales Revenue,Equity,212312.139,USD,Sales
2024-12-18,Marketing Expenses,Equity,67298.49100000001,USD,R&D
2024-12-18,R&D Costs,Expense,31228.626,USD,Operations
2024-12-18,Administrative,Equity,33450.378000000004,USD,Operations
2024-12-18,Operations,Liability,49098.009999999995,USD,R&D
2024-12-19,Sales Revenue,Equity,79916.889,USD,R&D
2024-12-19,Marketing Expenses,Equity,42846.47900000001,USD,Operations
2024-12-19,R&D Costs,Revenue,30976.101000000002,USD,Marketing
2024-12-19,Administrative,Equity,8005.8550000000005,USD,Admin
2024-12-19,Operations,Liability,13426.257,USD,Operations
2024-12-20,Sales Revenue,Expense,232860.589,USD,Marketing
2024-12-20,Marketing Expenses,Equity,43785.144,USD,Admin
2024-12-20,R&D Costs,Revenue,45933.355,USD,R&D
2024-12-20,Administrative,Liability,36473.788,USD,Marketing
2024-12-20,Operations,Expense,13791.648,USD,Operations
2024-12-21,Sales Revenue,Liability,194703.678,USD,Sales
2024-12-21,Marketing Expenses,Expense,19165.341,USD,R&D
2024-12-21,R&D Costs,Revenue,54885.570999999996,USD,Operations
2024-12-21,Administrative,Liability,62653.318,USD,Sales
2024-12-21,Operations,Expense,55695.041999999994,USD,R&D
2024-12-22,Sales Revenue,Revenue,96392.02300000002,USD,R&D
2024-12-22,Marketing Expenses,Expense,37354.304000000004,USD,Sales
2024-12-22,R&D Costs,Asset,67920.996,USD,Marketing
2024-12-22,Administrative,Liability,40353.404,USD,Marketing
2024-12-22,Operations,Liability,53184.079000000005,USD,Marketing
2024-12-23,Sales Revenue,Expense,155718.97900000002,USD,Operations
2024-12-23,Marketing Expenses,Liability,82458.571,USD,R&D
2024-12-23,R&D Costs,Asset,33527.611000000004,USD,R&D
2024-12-23,Administrative,Asset,53228.045000000006,USD,Sales
2024-12-23,Operations,Equity,49770.656,USD,R&D
2024-12-24,Sales Revenue,Equity,221133.497,USD,Marketing
2024-12-24,Marketing Expenses,Revenue,43956.44500000001,USD,Operations
2024-12-24,R&D Costs,Liability,76708.944,USD,Operations
2024-12-24,Administrative,Expense,54486.549000000006,USD,Operations
2024-12-24,Operations,Asset,59922.53800000001,USD,Admin
2024-12-25,Sales Revenue,Liability,202736.48200000002,USD,R&D
2024-12-25,Marketing Expenses,Liability,91298.389,USD,R&D
2024-12-25,R&D Costs,Revenue,82004.169,USD,R&D
2024-12-25,Administrative,Equity,4989.803,USD,Sales
2024-12-25,Operations,Expense,13614.458,USD,Operations
2024-12-26,Sales Revenue,Revenue,155042.953,USD,Operations
2024-12-26,Marketing Expenses,Revenue,71436.43000000001,USD,R&D
2024-12-26,R&D Costs,Asset,51033.658,USD,Marketing
2024-12-26,Administrative,Equity,23111.088,USD,R&D
2024-12-26,Operations,Asset,40628.874,USD,R&D
2024-12-27,Sales Revenue,Expense,215651.826,USD,Sales
2024-12-27,Marketing Expenses,Liability,74104.992,USD,R&D
2024-12-27,R&D Costs,Revenue,19962.397,USD,Operations
2024-12-27,Administrative,Revenue,17505.124,USD,Admin
2024-12-27,Operations,Revenue,35866.636000000006,USD,Marketing
2024-12-28,Sales Revenue,Revenue,78799.344,USD,Admin
2024-12-28,Marketing Expenses,Expense,61500.465000000004,USD,Sales
2024-12-28,R&D Costs,Revenue,45162.169,USD,Operations
2024-12-28,Administrative,Equity,38335.518000000004,USD,Sales
2024-12-28,Operations,Asset,55388.801,USD,Marketing
2024-12-29,Sales Revenue,Liability,233865.26799999998,USD,Admin
2024-12-29,Marketing Expenses,Liability,58505.122,USD,Operations
2024-12-29,R&D Costs,Expense,37960.078,USD,Sales
2024-12-29,Administrative,Revenue,22713.743000000002,USD,Operations
2024-12-29,Operations,Equity,4393.051,USD,Sales
2024-12-30,Sales Revenue,Revenue,101561.04400000001,USD,R&D
2024-12-30,Marketing Expenses,Revenue,52937.573000000004,USD,R&D
2024-12-30,R&D Costs,Equity,67971.605,USD,Sales
2024-12-30,Administrative,Equity,27422.304000000004,USD,Admin
2024-12-30,Operations,Expense,25351.482,USD,R&D
