session_id,timestamp,page,source,device,country,session_duration,is_bounce,page_views
SESS-003536,2024-05-29 14:40:00,/blog,Direct,Mobile,France,828,False,10
SESS-003537,2024-08-14 21:59:00,/about,Email,Desktop,Italy,47,False,8
SESS-003538,2024-08-21 14:23:00,/pricing,Referral,Desktop,Germany,138,True,1
SESS-003539,2024-05-13 12:49:00,/support,Direct,Desktop,UK,634,False,10
SESS-003540,2024-08-27 20:07:00,/products,Facebook,Tablet,UK,380,True,1
SESS-003541,2024-10-29 06:30:00,/home,LinkedIn,Tablet,Spain,154,True,1
SESS-003542,2024-10-13 17:21:00,/support,Referral,Mobile,Netherlands,477,False,5
SESS-003543,2024-11-10 18:38:00,/support,LinkedIn,Mobile,Italy,1075,False,8
SESS-003544,2024-03-16 04:57:00,/blog,Referral,Mobile,Germany,616,False,8
SESS-003545,2024-05-30 21:00:00,/pricing,Facebook,Tablet,Spain,368,False,2
SESS-003546,2024-11-02 19:16:00,/blog,Referral,Desktop,Germany,640,True,1
SESS-003547,2024-12-10 13:26:00,/features,Twitter,Mobile,Spain,474,True,1
SESS-003548,2024-10-26 10:48:00,/home,Direct,Desktop,Netherlands,252,True,1
SESS-003549,2024-10-07 05:03:00,/pricing,Email,Mobile,Canada,331,False,7
SESS-003550,2024-10-15 12:17:00,/about,Twitter,Desktop,Netherlands,129,True,1
SESS-003551,2024-04-15 01:02:00,/products,LinkedIn,Mobile,UK,328,False,8
SESS-003552,2024-05-01 04:02:00,/support,Google,Desktop,Spain,487,False,8
SESS-003553,2024-12-20 19:22:00,/support,Email,Desktop,Germany,348,False,5
SESS-003554,2024-07-11 19:48:00,/features,Twitter,Mobile,UK,405,True,1
SESS-003555,2024-11-18 02:33:00,/products,Twitter,Desktop,Germany,503,True,1
SESS-003556,2024-09-19 12:49:00,/support,LinkedIn,Desktop,USA,619,False,7
SESS-003557,2024-06-21 06:58:00,/contact,Twitter,Tablet,USA,81,False,10
SESS-003558,2024-07-22 00:23:00,/pricing,Google,Tablet,Italy,499,True,1
SESS-003559,2024-05-01 23:00:00,/home,Facebook,Mobile,Netherlands,47,True,1
SESS-003560,2024-05-19 06:15:00,/features,Google,Desktop,USA,145,True,1
SESS-003561,2024-03-06 06:17:00,/blog,Direct,Desktop,Germany,843,False,6
SESS-003562,2024-07-20 20:56:00,/features,LinkedIn,Desktop,Netherlands,435,False,8
SESS-003563,2024-07-22 22:01:00,/products,Referral,Desktop,UK,236,False,5
SESS-003564,2024-11-02 20:19:00,/pricing,Direct,Tablet,Spain,536,False,6
SESS-003565,2024-05-06 08:21:00,/products,Twitter,Desktop,France,507,False,8
SESS-003566,2024-03-24 15:11:00,/pricing,Referral,Tablet,Canada,139,True,1
SESS-003567,2024-05-30 01:50:00,/contact,LinkedIn,Tablet,Netherlands,120,False,5
SESS-003568,2024-11-28 12:19:00,/about,Google,Tablet,UK,158,False,8
SESS-003569,2024-04-22 04:55:00,/products,Google,Mobile,UK,349,False,7
SESS-003570,2024-02-07 01:30:00,/contact,Direct,Mobile,USA,177,False,8
SESS-003571,2024-08-19 10:28:00,/about,Referral,Tablet,UK,122,False,4
SESS-003572,2024-03-23 16:28:00,/contact,Google,Desktop,Germany,259,False,4
SESS-003573,2024-03-21 19:25:00,/about,Email,Desktop,Netherlands,108,False,9
SESS-003574,2024-11-01 03:29:00,/contact,Direct,Desktop,USA,55,False,6
SESS-003575,2024-02-20 01:20:00,/about,Facebook,Tablet,UK,118,False,7
SESS-003576,2024-07-05 18:17:00,/home,Direct,Desktop,Spain,117,False,8
SESS-003577,2024-05-29 15:02:00,/support,Referral,Desktop,UK,568,False,1
SESS-003578,2024-01-20 23:19:00,/support,Google,Mobile,Spain,854,False,1
SESS-003579,2024-09-04 13:49:00,/support,Direct,Mobile,Canada,424,False,3
SESS-003580,2024-12-08 04:28:00,/home,Email,Mobile,UK,63,False,1
SESS-003581,2024-05-02 06:17:00,/contact,Google,Tablet,Italy,164,False,3
SESS-003582,2024-02-01 04:48:00,/home,Twitter,Tablet,Canada,120,True,1
SESS-003583,2024-11-01 05:32:00,/pricing,Email,Desktop,France,418,False,5
SESS-003584,2024-10-30 03:31:00,/support,Facebook,Desktop,Netherlands,576,True,1
SESS-003585,2024-07-11 21:08:00,/blog,Referral,Tablet,Canada,439,False,2
SESS-003586,2024-11-27 09:40:00,/products,Facebook,Desktop,Netherlands,361,True,1
SESS-003587,2024-11-17 20:55:00,/contact,Email,Desktop,UK,176,True,1
SESS-003588,2024-05-25 07:00:00,/products,Referral,Tablet,Canada,177,False,7
SESS-003589,2024-02-26 13:06:00,/products,Facebook,Desktop,UK,511,True,1
SESS-003590,2024-07-01 18:54:00,/support,Google,Desktop,France,870,False,4
SESS-003591,2024-04-17 23:57:00,/contact,Direct,Tablet,UK,227,False,8
SESS-003592,2024-10-24 07:13:00,/contact,Facebook,Tablet,USA,145,True,1
SESS-003593,2024-11-04 08:21:00,/blog,Referral,Mobile,USA,488,True,1
SESS-003594,2024-12-02 06:09:00,/support,Facebook,Tablet,Germany,769,False,4
SESS-003595,2024-04-19 21:37:00,/pricing,Email,Desktop,Canada,214,False,7
SESS-003596,2024-02-16 03:01:00,/products,Google,Tablet,Italy,216,False,3
SESS-003597,2024-05-17 22:28:00,/contact,Referral,Mobile,Italy,126,True,1
SESS-003598,2024-08-17 03:27:00,/features,LinkedIn,Desktop,UK,379,False,6
SESS-003599,2024-02-23 07:42:00,/contact,Facebook,Mobile,Canada,144,True,1
SESS-003600,2024-07-18 22:53:00,/home,LinkedIn,Desktop,France,152,False,5
SESS-003601,2024-09-29 18:50:00,/features,Facebook,Mobile,Canada,379,False,8
SESS-003602,2024-10-10 16:54:00,/features,Facebook,Desktop,Italy,462,False,9
SESS-003603,2024-12-12 09:02:00,/about,Direct,Desktop,Netherlands,104,True,1
SESS-003604,2024-03-17 13:22:00,/blog,Referral,Desktop,Spain,455,True,1
SESS-003605,2024-05-24 22:50:00,/pricing,LinkedIn,Desktop,Netherlands,391,False,1
SESS-003606,2024-12-21 17:46:00,/pricing,Twitter,Desktop,UK,208,True,1
SESS-003607,2024-12-11 06:38:00,/contact,Email,Tablet,UK,72,False,10
SESS-003608,2024-12-10 16:12:00,/support,Facebook,Desktop,Canada,880,False,4
SESS-003609,2024-05-26 17:18:00,/support,Google,Mobile,Spain,721,False,8
SESS-003610,2024-05-05 19:45:00,/blog,Referral,Mobile,Spain,207,False,5
SESS-003611,2024-08-04 09:20:00,/features,Twitter,Tablet,France,256,False,2
SESS-003612,2024-02-14 04:27:00,/contact,Email,Tablet,Italy,185,False,6
SESS-003613,2024-10-31 07:33:00,/home,LinkedIn,Mobile,Canada,262,False,4
SESS-003614,2024-08-16 19:03:00,/support,Twitter,Mobile,Netherlands,1046,False,10
SESS-003615,2024-10-28 04:50:00,/blog,Twitter,Tablet,Spain,825,False,5
SESS-003616,2024-12-22 13:49:00,/pricing,Twitter,Mobile,Netherlands,172,False,4
SESS-003617,2024-07-14 18:10:00,/contact,Facebook,Tablet,Canada,176,True,1
SESS-003618,2024-12-29 19:39:00,/pricing,Twitter,Tablet,Spain,197,True,1
SESS-003619,2024-08-02 08:13:00,/home,Google,Tablet,France,216,True,1
SESS-003620,2024-11-18 20:51:00,/blog,Referral,Tablet,USA,605,False,8
SESS-003621,2024-01-02 20:02:00,/pricing,Twitter,Desktop,USA,581,False,5
SESS-003622,2024-01-31 01:38:00,/home,Referral,Desktop,Netherlands,79,False,10
SESS-003623,2024-02-03 05:55:00,/contact,Facebook,Desktop,Italy,212,False,5
SESS-003624,2024-11-06 00:11:00,/features,Referral,Desktop,Italy,450,False,3
SESS-003625,2024-02-28 01:59:00,/contact,Google,Tablet,UK,148,True,1
SESS-003626,2024-09-11 02:57:00,/contact,Direct,Mobile,Netherlands,209,False,3
SESS-003627,2024-02-08 01:39:00,/support,LinkedIn,Mobile,Germany,301,False,4
SESS-003628,2024-10-27 23:32:00,/pricing,Twitter,Mobile,Netherlands,364,False,9
SESS-003629,2024-06-24 03:04:00,/home,Referral,Mobile,Canada,89,False,9
SESS-003630,2024-04-27 22:21:00,/features,Twitter,Tablet,Spain,183,False,9
SESS-003631,2024-07-28 05:42:00,/contact,Google,Tablet,Italy,74,True,1
SESS-003632,2024-06-13 12:06:00,/home,Facebook,Desktop,Spain,73,False,10
SESS-003633,2024-10-30 15:16:00,/contact,Referral,Desktop,USA,83,True,1
SESS-003634,2024-02-06 05:21:00,/pricing,Google,Tablet,USA,140,True,1
SESS-003635,2024-05-20 19:30:00,/blog,Email,Mobile,Spain,258,False,4
SESS-003636,2024-08-14 04:37:00,/products,LinkedIn,Desktop,UK,549,False,8
SESS-003637,2024-11-11 08:10:00,/support,Email,Mobile,Spain,545,False,6
SESS-003638,2024-11-04 20:39:00,/about,Direct,Desktop,Germany,75,False,4
SESS-003639,2024-05-05 09:48:00,/contact,Direct,Desktop,Spain,133,False,7
SESS-003640,2024-05-21 21:55:00,/home,Email,Mobile,Canada,300,False,5
SESS-003641,2024-12-30 10:48:00,/contact,Email,Tablet,Canada,230,False,3
SESS-003642,2024-05-05 00:00:00,/products,Google,Desktop,Spain,181,True,1
SESS-003643,2024-07-11 12:25:00,/products,Twitter,Tablet,France,141,False,9
SESS-003644,2024-03-01 14:35:00,/support,Email,Tablet,UK,664,False,10
SESS-003645,2024-10-09 03:23:00,/about,Google,Mobile,Germany,79,False,9
SESS-003646,2024-07-29 03:23:00,/contact,Referral,Mobile,UK,172,False,10
SESS-003647,2024-12-25 02:38:00,/home,Google,Desktop,USA,215,True,1
SESS-003648,2024-07-18 01:24:00,/home,LinkedIn,Tablet,France,196,False,3
SESS-003649,2024-12-18 12:58:00,/contact,Facebook,Desktop,Netherlands,54,True,1
SESS-003650,2024-06-12 19:28:00,/features,Direct,Mobile,France,301,False,2
SESS-003651,2024-10-01 09:44:00,/about,Direct,Desktop,UK,135,False,6
SESS-003652,2024-09-29 10:24:00,/features,Google,Mobile,Italy,89,True,1
SESS-003653,2024-08-07 05:22:00,/blog,LinkedIn,Desktop,Germany,598,False,10
SESS-003654,2024-01-20 03:58:00,/blog,Google,Tablet,USA,883,False,2
SESS-003655,2024-09-20 04:59:00,/products,Facebook,Tablet,Canada,241,True,1
SESS-003656,2024-03-28 10:01:00,/features,Referral,Tablet,Italy,165,True,1
SESS-003657,2024-11-19 15:06:00,/features,LinkedIn,Tablet,Italy,247,False,5
SESS-003658,2024-03-24 07:59:00,/products,Twitter,Tablet,Spain,346,False,8
SESS-003659,2024-10-05 03:12:00,/features,Facebook,Tablet,USA,94,True,1
SESS-003660,2024-11-13 06:17:00,/pricing,Referral,Tablet,USA,419,True,1
SESS-003661,2024-05-19 04:53:00,/contact,Referral,Tablet,Canada,160,False,4
SESS-003662,2024-10-31 17:37:00,/home,Email,Mobile,France,222,False,6
SESS-003663,2024-02-02 19:09:00,/features,Direct,Desktop,Germany,170,False,7
SESS-003664,2024-11-21 11:28:00,/about,Email,Tablet,Italy,83,False,9
SESS-003665,2024-02-17 10:41:00,/features,Facebook,Tablet,Spain,332,False,9
SESS-003666,2024-07-08 02:37:00,/features,Referral,Tablet,Netherlands,131,False,1
SESS-003667,2024-07-10 04:52:00,/products,Direct,Tablet,USA,383,False,4
SESS-003668,2024-12-06 12:29:00,/features,Email,Mobile,Germany,190,False,9
SESS-003669,2024-01-15 15:18:00,/blog,Referral,Desktop,USA,402,False,9
SESS-003670,2024-11-23 16:09:00,/features,Referral,Mobile,Italy,372,False,3
SESS-003671,2024-08-26 19:13:00,/contact,Facebook,Tablet,Canada,201,False,6
SESS-003672,2024-06-26 19:46:00,/about,Facebook,Mobile,Italy,88,False,10
SESS-003673,2024-05-08 21:54:00,/products,LinkedIn,Mobile,Spain,428,False,2
SESS-003674,2024-05-02 03:50:00,/home,Google,Mobile,UK,204,False,7
SESS-003675,2024-06-29 08:46:00,/products,Direct,Tablet,Netherlands,433,True,1
SESS-003676,2024-12-20 13:49:00,/products,Email,Desktop,France,60,False,6
SESS-003677,2024-11-18 23:11:00,/about,Referral,Desktop,France,179,True,1
SESS-003678,2024-05-20 01:12:00,/features,Google,Tablet,Canada,403,False,5
SESS-003679,2024-04-13 19:14:00,/products,Facebook,Tablet,Canada,279,False,4
SESS-003680,2024-09-11 10:27:00,/home,Facebook,Desktop,UK,97,False,7
SESS-003681,2024-11-17 11:33:00,/blog,Facebook,Desktop,USA,524,False,1
SESS-003682,2024-02-06 07:55:00,/features,Referral,Desktop,Italy,102,True,1
SESS-003683,2024-04-30 11:15:00,/about,Referral,Mobile,Canada,105,False,9
SESS-003684,2024-05-03 18:21:00,/home,Facebook,Tablet,France,285,True,1
SESS-003685,2024-02-08 05:38:00,/about,Facebook,Tablet,Canada,154,False,7
SESS-003686,2024-03-23 11:52:00,/home,Referral,Tablet,Canada,213,True,1
SESS-003687,2024-03-24 14:39:00,/features,Referral,Tablet,USA,63,False,3
SESS-003688,2024-08-06 19:42:00,/products,Facebook,Desktop,Spain,355,False,4
SESS-003689,2024-05-25 04:14:00,/blog,Facebook,Mobile,Canada,212,True,1
SESS-003690,2024-07-29 11:30:00,/about,Facebook,Desktop,Spain,49,False,8
SESS-003691,2024-03-05 20:26:00,/support,Email,Mobile,Canada,419,True,1
SESS-003692,2024-07-16 07:59:00,/contact,Referral,Mobile,UK,130,False,3
SESS-003693,2024-01-20 14:06:00,/about,Twitter,Tablet,UK,37,True,1
SESS-003694,2024-06-15 13:53:00,/about,Referral,Desktop,USA,64,False,9
SESS-003695,2024-07-10 11:24:00,/about,Twitter,Desktop,Canada,48,False,8
SESS-003696,2024-12-03 16:08:00,/home,Twitter,Tablet,USA,169,True,1
SESS-003697,2024-07-22 08:16:00,/contact,Referral,Mobile,Canada,283,False,6
SESS-003698,2024-01-26 03:24:00,/support,Referral,Desktop,Netherlands,1160,True,1
SESS-003699,2024-09-21 14:32:00,/contact,Email,Desktop,Canada,168,False,8
SESS-003700,2024-12-21 22:50:00,/pricing,Facebook,Mobile,France,128,False,7
SESS-003701,2024-04-11 21:41:00,/features,Facebook,Desktop,Italy,66,False,7
SESS-003702,2024-02-26 16:20:00,/blog,LinkedIn,Mobile,France,519,False,9
SESS-003703,2024-12-20 21:44:00,/features,Referral,Desktop,France,227,True,1
SESS-003704,2024-10-15 21:41:00,/pricing,Direct,Desktop,UK,234,False,1
SESS-003705,2024-01-27 00:30:00,/features,Direct,Mobile,Canada,290,False,2
SESS-003706,2024-02-11 01:49:00,/features,Email,Mobile,UK,76,False,4
SESS-003707,2024-08-20 05:23:00,/support,Google,Tablet,Netherlands,273,False,8
SESS-003708,2024-07-08 15:28:00,/pricing,Email,Desktop,Canada,315,False,1
SESS-003709,2024-08-18 01:31:00,/contact,Facebook,Tablet,Canada,64,False,3
SESS-003710,2024-05-13 18:03:00,/home,LinkedIn,Desktop,Spain,261,False,8
SESS-003711,2024-07-17 11:43:00,/support,Direct,Mobile,Italy,634,False,10
SESS-003712,2024-01-24 23:32:00,/home,Direct,Tablet,France,88,True,1
SESS-003713,2024-02-04 21:08:00,/features,Referral,Mobile,Italy,416,False,9
SESS-003714,2024-08-17 22:13:00,/pricing,LinkedIn,Desktop,Italy,401,False,8
SESS-003715,2024-03-27 03:39:00,/home,Direct,Mobile,UK,244,True,1
SESS-003716,2024-03-03 15:29:00,/support,Referral,Mobile,Netherlands,1074,False,2
SESS-003717,2024-11-21 12:30:00,/features,Direct,Mobile,Italy,87,False,2
SESS-003718,2024-10-17 20:20:00,/contact,Facebook,Desktop,UK,51,True,1
SESS-003719,2024-05-21 18:22:00,/about,Email,Desktop,Germany,146,False,5
SESS-003720,2024-01-30 01:23:00,/support,LinkedIn,Tablet,Canada,811,True,1
SESS-003721,2024-07-04 04:11:00,/home,Referral,Desktop,Italy,284,False,4
SESS-003722,2024-06-09 02:34:00,/blog,Facebook,Tablet,France,247,False,7
SESS-003723,2024-11-03 14:14:00,/pricing,Facebook,Desktop,USA,524,True,1
SESS-003724,2024-08-18 15:36:00,/about,Google,Mobile,USA,78,True,1
SESS-003725,2024-04-28 18:32:00,/features,Google,Tablet,UK,437,True,1
SESS-003726,2024-01-06 20:44:00,/home,Facebook,Tablet,Netherlands,204,False,8
SESS-003727,2024-07-24 02:14:00,/contact,Direct,Mobile,Netherlands,79,False,8
SESS-003728,2024-10-26 17:51:00,/support,Email,Mobile,Italy,985,False,1
SESS-003729,2024-04-29 03:43:00,/about,Twitter,Tablet,France,160,False,8
SESS-003730,2024-03-26 20:58:00,/home,Email,Mobile,France,90,False,8
SESS-003731,2024-09-23 01:57:00,/home,Google,Tablet,Spain,264,False,2
SESS-003732,2024-09-23 08:11:00,/support,Email,Tablet,Spain,990,False,6
SESS-003733,2024-04-13 00:18:00,/about,Twitter,Tablet,Germany,74,False,9
SESS-003734,2024-04-07 18:20:00,/support,Twitter,Mobile,Spain,1119,False,5
SESS-003735,2024-05-08 13:33:00,/features,Referral,Mobile,UK,210,False,9
SESS-003736,2024-12-23 19:47:00,/blog,Google,Tablet,Italy,602,False,9
SESS-003737,2024-12-25 07:04:00,/features,Referral,Mobile,USA,108,False,6
SESS-003738,2024-05-03 16:23:00,/pricing,Facebook,Desktop,France,294,False,4
SESS-003739,2024-03-13 08:33:00,/home,Google,Tablet,Spain,282,False,7
SESS-003740,2024-05-28 17:25:00,/pricing,Google,Tablet,France,436,False,4
SESS-003741,2024-03-20 00:53:00,/support,LinkedIn,Desktop,France,1185,False,3
SESS-003742,2024-01-13 10:43:00,/products,LinkedIn,Desktop,Italy,65,False,9
SESS-003743,2024-04-03 07:10:00,/home,Google,Mobile,USA,239,True,1
SESS-003744,2024-03-10 00:02:00,/features,Email,Desktop,Canada,231,True,1
SESS-003745,2024-02-28 10:14:00,/contact,Email,Desktop,Italy,267,False,10
SESS-003746,2024-09-25 03:03:00,/home,Referral,Mobile,USA,281,False,5
SESS-003747,2024-07-02 07:04:00,/support,Direct,Mobile,France,791,True,1
SESS-003748,2024-05-07 13:25:00,/home,Twitter,Tablet,Netherlands,125,False,4
SESS-003749,2024-06-13 05:46:00,/about,LinkedIn,Tablet,USA,54,False,5
SESS-003750,2024-01-30 18:32:00,/home,Google,Mobile,USA,73,False,4
SESS-003751,2024-12-22 11:01:00,/products,LinkedIn,Tablet,UK,350,False,9
SESS-003752,2024-09-26 07:40:00,/products,Google,Desktop,France,393,False,2
SESS-003753,2024-10-29 12:24:00,/features,Email,Tablet,USA,106,True,1
SESS-003754,2024-01-05 01:59:00,/contact,Direct,Mobile,Spain,111,True,1
SESS-003755,2024-04-24 18:24:00,/pricing,LinkedIn,Mobile,USA,307,True,1
SESS-003756,2024-07-12 05:47:00,/blog,Twitter,Mobile,UK,643,True,1
SESS-003757,2024-03-25 16:06:00,/products,Direct,Mobile,Spain,347,True,1
SESS-003758,2024-09-20 09:22:00,/products,Direct,Tablet,Spain,314,False,2
SESS-003759,2024-08-22 00:23:00,/support,Referral,Desktop,Netherlands,598,False,2
SESS-003760,2024-12-05 13:40:00,/support,Referral,Mobile,Italy,865,True,1
SESS-003761,2024-09-13 20:42:00,/products,LinkedIn,Mobile,Italy,576,False,8
SESS-003762,2024-02-26 11:34:00,/contact,Facebook,Tablet,Germany,78,False,1
SESS-003763,2024-09-27 09:59:00,/contact,Referral,Mobile,UK,112,False,8
SESS-003764,2024-04-06 04:26:00,/contact,Email,Desktop,Spain,111,True,1
SESS-003765,2024-07-06 02:10:00,/products,Twitter,Mobile,Spain,240,False,9
SESS-003766,2024-03-31 19:19:00,/about,Facebook,Desktop,Italy,59,False,9
SESS-003767,2024-05-31 06:23:00,/support,Email,Desktop,Italy,916,False,9
SESS-003768,2024-07-28 21:04:00,/blog,Facebook,Tablet,Canada,758,False,5
SESS-003769,2024-02-21 05:47:00,/support,Facebook,Mobile,Germany,1017,False,6
SESS-003770,2024-05-07 09:49:00,/blog,Google,Tablet,Spain,168,True,1
SESS-003771,2024-08-01 20:33:00,/home,Referral,Tablet,UK,187,False,3
SESS-003772,2024-07-28 12:29:00,/products,LinkedIn,Tablet,USA,81,True,1
SESS-003773,2024-01-27 17:32:00,/products,LinkedIn,Mobile,Spain,495,False,8
SESS-003774,2024-01-15 16:17:00,/products,Referral,Tablet,Italy,504,False,3
SESS-003775,2024-10-09 01:14:00,/home,Direct,Mobile,France,171,True,1
SESS-003776,2024-01-22 12:21:00,/products,Google,Desktop,France,327,False,9
SESS-003777,2024-03-06 14:48:00,/contact,Twitter,Tablet,UK,141,False,5
SESS-003778,2024-08-27 11:06:00,/contact,Facebook,Mobile,France,194,False,8
SESS-003779,2024-01-25 18:08:00,/home,Referral,Mobile,Netherlands,176,False,6
SESS-003780,2024-02-16 16:05:00,/blog,Facebook,Desktop,UK,468,False,4
SESS-003781,2024-11-13 11:45:00,/pricing,Direct,Mobile,Germany,103,False,5
SESS-003782,2024-12-21 22:58:00,/support,Email,Mobile,Italy,437,True,1
SESS-003783,2024-01-17 04:12:00,/support,Google,Desktop,UK,385,False,3
SESS-003784,2024-02-17 03:14:00,/blog,Twitter,Tablet,UK,872,True,1
SESS-003785,2024-08-09 07:38:00,/products,LinkedIn,Tablet,Spain,351,False,5
SESS-003786,2024-05-26 02:55:00,/pricing,LinkedIn,Tablet,UK,392,False,2
SESS-003787,2024-01-19 16:35:00,/support,Referral,Mobile,Germany,1145,False,5
SESS-003788,2024-11-05 14:59:00,/support,Referral,Desktop,Canada,425,False,10
SESS-003789,2024-06-10 13:01:00,/about,Google,Mobile,USA,170,True,1
SESS-003790,2024-01-06 14:53:00,/pricing,Referral,Desktop,Germany,533,True,1
SESS-003791,2024-03-19 21:14:00,/contact,Direct,Mobile,USA,71,True,1
SESS-003792,2024-03-16 04:39:00,/home,Referral,Tablet,Spain,286,False,2
SESS-003793,2024-08-16 03:30:00,/features,Google,Mobile,France,61,True,1
SESS-003794,2024-01-01 16:17:00,/support,Google,Mobile,Spain,441,True,1
SESS-003795,2024-04-14 00:18:00,/features,Google,Mobile,USA,387,False,8
SESS-003796,2024-04-13 21:06:00,/pricing,Twitter,Tablet,Germany,542,False,3
SESS-003797,2024-12-09 11:23:00,/products,Google,Tablet,Italy,344,False,8
SESS-003798,2024-09-12 17:49:00,/support,LinkedIn,Mobile,USA,954,False,1
SESS-003799,2024-11-22 07:27:00,/home,Direct,Desktop,Netherlands,270,False,2
SESS-003800,2024-03-20 19:28:00,/contact,Direct,Mobile,USA,140,False,7
SESS-003801,2024-05-20 10:34:00,/products,LinkedIn,Desktop,Netherlands,466,False,6
SESS-003802,2024-01-11 18:59:00,/features,Direct,Desktop,Italy,396,False,4
SESS-003803,2024-03-11 12:23:00,/home,Google,Mobile,France,202,True,1
SESS-003804,2024-04-13 02:10:00,/pricing,Referral,Desktop,UK,426,False,8
SESS-003805,2024-11-15 00:13:00,/contact,LinkedIn,Mobile,Germany,191,True,1
SESS-003806,2024-12-30 11:30:00,/features,Google,Mobile,Spain,360,False,1
SESS-003807,2024-11-21 17:55:00,/products,Twitter,Mobile,Canada,458,True,1
SESS-003808,2024-04-18 05:58:00,/contact,Direct,Mobile,Italy,86,False,6
SESS-003809,2024-02-16 07:15:00,/blog,LinkedIn,Tablet,Spain,238,False,9
SESS-003810,2024-01-18 07:31:00,/features,Email,Tablet,Netherlands,136,False,8
SESS-003811,2024-01-29 18:28:00,/contact,Direct,Mobile,USA,245,True,1
SESS-003812,2024-02-10 20:38:00,/about,Facebook,Mobile,Italy,132,False,7
SESS-003813,2024-10-25 18:24:00,/pricing,Direct,Tablet,USA,392,False,8
SESS-003814,2024-03-12 20:02:00,/support,Direct,Tablet,Germany,653,False,5
SESS-003815,2024-08-22 21:24:00,/home,Twitter,Mobile,USA,205,False,10
SESS-003816,2024-01-11 10:39:00,/pricing,Referral,Tablet,USA,431,False,9
SESS-003817,2024-09-29 02:30:00,/support,Google,Tablet,Netherlands,271,False,9
SESS-003818,2024-01-30 22:55:00,/contact,LinkedIn,Tablet,Spain,126,False,5
SESS-003819,2024-07-29 15:28:00,/blog,Facebook,Mobile,USA,847,False,2
SESS-003820,2024-09-18 15:25:00,/products,Email,Mobile,Netherlands,288,False,8
SESS-003821,2024-10-14 12:52:00,/home,Google,Mobile,UK,33,False,5
SESS-003822,2024-03-23 16:42:00,/support,Facebook,Tablet,UK,991,False,8
SESS-003823,2024-06-29 22:53:00,/features,Email,Desktop,UK,380,False,10
SESS-003824,2024-09-07 14:46:00,/features,Twitter,Desktop,Netherlands,161,False,4
SESS-003825,2024-09-25 00:36:00,/features,Google,Tablet,Spain,295,False,4
SESS-003826,2024-03-15 03:46:00,/contact,LinkedIn,Tablet,Netherlands,262,False,4
SESS-003827,2024-03-22 06:21:00,/support,Twitter,Desktop,Germany,320,False,1
SESS-003828,2024-04-10 22:35:00,/contact,Referral,Desktop,USA,114,False,4
SESS-003829,2024-09-23 20:11:00,/about,LinkedIn,Desktop,UK,140,False,9
SESS-003830,2024-11-08 04:35:00,/products,Direct,Mobile,Canada,111,False,5
SESS-003831,2024-02-01 03:53:00,/pricing,Email,Tablet,Netherlands,371,False,10
SESS-003832,2024-01-03 17:24:00,/contact,Google,Desktop,Spain,148,False,6
SESS-003833,2024-08-03 10:55:00,/support,Facebook,Desktop,Italy,752,True,1
SESS-003834,2024-01-21 05:45:00,/pricing,LinkedIn,Desktop,Canada,348,True,1
SESS-003835,2024-11-05 20:22:00,/support,Facebook,Desktop,USA,466,False,7
SESS-003836,2024-12-24 08:47:00,/products,Referral,Tablet,Italy,536,True,1
SESS-003837,2024-06-20 04:46:00,/contact,Direct,Tablet,Netherlands,293,False,7
SESS-003838,2024-02-16 03:39:00,/about,Email,Desktop,USA,37,False,4
SESS-003839,2024-01-18 03:00:00,/support,Email,Tablet,UK,602,False,4
SESS-003840,2024-10-28 10:58:00,/about,Google,Tablet,USA,67,False,5
SESS-003841,2024-10-05 04:25:00,/contact,Referral,Desktop,Germany,289,False,2
SESS-003842,2024-09-12 03:12:00,/blog,Twitter,Mobile,Netherlands,276,False,2
SESS-003843,2024-08-12 07:15:00,/products,Google,Mobile,Italy,160,True,1
SESS-003844,2024-12-29 07:58:00,/support,Referral,Mobile,Germany,204,False,7
SESS-003845,2024-09-23 17:52:00,/home,Google,Mobile,Netherlands,99,False,4
SESS-003846,2024-09-26 21:26:00,/home,Facebook,Mobile,Canada,179,True,1
SESS-003847,2024-07-30 01:56:00,/support,Twitter,Mobile,Spain,1130,True,1
SESS-003848,2024-05-21 10:10:00,/blog,Referral,Mobile,Germany,297,True,1
SESS-003849,2024-11-16 21:22:00,/pricing,Twitter,Mobile,Germany,309,True,1
SESS-003850,2024-03-13 08:02:00,/features,Email,Tablet,Netherlands,298,False,9
SESS-003851,2024-09-07 11:00:00,/about,Direct,Desktop,Netherlands,33,False,5
SESS-003852,2024-01-23 14:26:00,/blog,Referral,Mobile,UK,875,False,6
SESS-003853,2024-12-04 22:09:00,/blog,Facebook,Desktop,Canada,258,False,5
SESS-003854,2024-03-09 21:48:00,/products,Direct,Tablet,Italy,318,False,3
SESS-003855,2024-07-21 10:21:00,/about,Email,Tablet,UK,145,False,4
SESS-003856,2024-01-28 23:09:00,/contact,Google,Desktop,USA,116,True,1
SESS-003857,2024-08-16 23:45:00,/products,Referral,Mobile,Netherlands,380,False,6
SESS-003858,2024-08-12 21:05:00,/products,Direct,Desktop,France,535,True,1
SESS-003859,2024-10-17 21:34:00,/about,Facebook,Desktop,Spain,129,False,5
SESS-003860,2024-03-06 02:27:00,/products,Twitter,Desktop,Italy,213,True,1
SESS-003861,2024-03-19 09:03:00,/support,Google,Tablet,Germany,215,True,1
SESS-003862,2024-04-13 21:15:00,/home,Email,Mobile,UK,225,False,8
SESS-003863,2024-12-21 04:18:00,/about,Twitter,Mobile,Spain,119,False,1
